Time [s], II
92.36,0.26562
92.368,0.27539
92.376,0.2793
92.384,0.2793
92.392,0.29102
92.4,0.27539
92.408,0.25977
92.416,0.24023
92.424,0.2207
92.432,0.19531
92.44,0.17578
92.448,0.15625
92.456,0.15625
92.464,0.16016
92.472,0.17969
92.48,0.18555
92.488,0.20117
92.496,0.21094
92.504,0.21484
92.512,0.2207
92.52,0.21484
92.528,0.21484
92.536,0.21484
92.544,0.2207
92.552,0.23047
92.56,0.23047
92.568,0.22461
92.576,0.22461
92.584,0.2207
92.592,0.22461
92.6,0.22461
92.608,0.23047
92.616,0.22461
92.624,0.24609
92.632,0.29102
92.64,0.30078
92.648,0.30469
92.656,0.34961
92.664,0.37109
92.672,0.38086
92.68,0.3457
92.688,0.31055
92.696,0.26562
92.704,0.29492
92.712,0.26562
92.72,0.22461
92.728,0.19531
92.736,0.17969
92.744,0.16602
92.752,0.16016
92.76,0.15039
92.768,0.15625
92.776,0.15039
92.784,0.15039
92.792,0.15625
92.8,0.16016
92.808,0.16602
92.816,0.17578
92.824,0.25977
92.832,0.38477
92.84,0.48047
92.848,0.51562
92.856,0.18945
92.864,0.03125
92.872,0.125
92.88,0.14453
92.888,0.16992
92.896,0.17578
92.904,0.17969
92.912,0.17969
92.92,0.18945
92.928,0.19531
92.936,0.20117
92.944,0.20508
92.952,0.21094
92.96,0.21484
92.968,0.2207
92.976,0.22461
92.984,0.23047
92.992,0.23438
93,0.23438
93.008,0.24023
93.016,0.25
93.024,0.25586
93.032,0.25586
93.04,0.25977
93.048,0.26562
93.056,0.26953
93.064,0.25586
93.072,0.24609
93.08,0.23047
93.088,0.2207
93.096,0.20117
93.104,0.16992
93.112,0.15039
93.12,0.15625
93.128,0.15625
93.136,0.16992
93.144,0.17969
93.152,0.18945
93.16,0.20117
93.168,0.20508
93.176,0.20508
93.184,0.20508
93.192,0.21094
93.2,0.20508
93.208,0.21094
93.216,0.21484
93.224,0.22461
93.232,0.21484
93.24,0.2207
93.248,0.2207
93.256,0.23047
93.264,0.23047
93.272,0.23047
93.28,0.22461
93.288,0.23047
93.296,0.25977
93.304,0.29492
93.312,0.30078
93.32,0.32031
93.328,0.34961
93.336,0.36523
93.344,0.3457
93.352,0.32422
93.36,0.2793
93.368,0.26953
93.376,0.29492
93.384,0.25
93.392,0.21094
93.4,0.17969
93.408,0.16602
93.416,0.15625
93.424,0.15039
93.432,0.14453
93.44,0.15039
93.448,0.14453
93.456,0.14062
93.464,0.14453
93.472,0.15039
93.48,0.14453
93.488,0.17969
93.496,0.30078
93.504,0.42578
93.512,0.54492
93.52,0.46094
93.528,0.11523
93.536,0.070312
93.544,0.17578
93.552,0.16992
93.56,0.17969
93.568,0.17969
93.576,0.17969
93.584,0.17578
93.592,0.17969
93.6,0.18555
93.608,0.19531
93.616,0.19531
93.624,0.20117
93.632,0.20117
93.64,0.20508
93.648,0.21094
93.656,0.2207
93.664,0.2207
93.672,0.23047
93.68,0.23047
93.688,0.24609
93.696,0.24023
93.704,0.25
93.712,0.25586
93.72,0.25586
93.728,0.25
93.736,0.24023
93.744,0.22461
93.752,0.20508
93.76,0.17969
93.768,0.16016
93.776,0.14453
93.784,0.13477
93.792,0.13477
93.8,0.14453
93.808,0.16016
93.816,0.17578
93.824,0.19531
93.832,0.20508
93.84,0.21094
93.848,0.21484
93.856,0.2207
93.864,0.21484
93.872,0.2207
93.88,0.2207
93.888,0.23047
93.896,0.23047
93.904,0.23438
93.912,0.23047
93.92,0.24023
93.928,0.24609
93.936,0.24023
93.944,0.24023
93.952,0.25
93.96,0.27539
93.968,0.30078
93.976,0.31055
93.984,0.32031
93.992,0.35547
94,0.375
94.008,0.36523
94.016,0.33984
94.024,0.30078
94.032,0.2793
94.04,0.30078
94.048,0.26562
94.056,0.2207
94.064,0.17969
94.072,0.16992
94.08,0.16602
94.088,0.16602
94.096,0.16016
94.104,0.16016
94.112,0.16016
94.12,0.16602
94.128,0.16016
94.136,0.16016
94.144,0.16602
94.152,0.20508
94.16,0.33008
94.168,0.46094
94.176,0.56445
94.184,0.45508
94.192,0.11133
94.2,0.070312
94.208,0.16992
94.216,0.16602
94.224,0.19531
94.232,0.20117
94.24,0.20117
94.248,0.20117
94.256,0.20508
94.264,0.20508
94.272,0.21484
94.28,0.2207
94.288,0.22461
94.296,0.22461
94.304,0.23438
94.312,0.23047
94.32,0.24023
94.328,0.25
94.336,0.25586
94.344,0.25977
94.352,0.26953
94.36,0.27539
94.368,0.2793
94.376,0.28516
94.384,0.28516
94.392,0.27539
94.4,0.27539
94.408,0.25977
94.416,0.24609
94.424,0.23047
94.432,0.20508
94.44,0.18555
94.448,0.16992
94.456,0.16992
94.464,0.17969
94.472,0.20508
94.48,0.2207
94.488,0.23438
94.496,0.24023
94.504,0.24609
94.512,0.24023
94.52,0.24609
94.528,0.24023
94.536,0.24609
94.544,0.24023
94.552,0.24609
94.56,0.24609
94.568,0.25
94.576,0.25
94.584,0.24609
94.592,0.25
94.6,0.24609
94.608,0.25
94.616,0.25586
94.624,0.2793
94.632,0.31055
94.64,0.32031
94.648,0.33008
94.656,0.36523
94.664,0.39062
94.672,0.375
94.68,0.3457
94.688,0.31055
94.696,0.28516
94.704,0.30469
94.712,0.26562
94.72,0.22461
94.728,0.18945
94.736,0.17969
94.744,0.16992
94.752,0.16992
94.76,0.17578
94.768,0.16602
94.776,0.16602
94.784,0.16992
94.792,0.17578
94.8,0.16016
94.808,0.16992
94.816,0.20117
94.824,0.32422
94.832,0.44922
94.84,0.52539
94.848,0.43945
94.856,0.099609
94.864,0.035156
94.872,0.15039
94.88,0.16602
94.888,0.19531
94.896,0.20117
94.904,0.21094
94.912,0.21484
94.92,0.22461
94.928,0.22461
94.936,0.23047
94.944,0.23047
94.952,0.23438
94.96,0.23438
94.968,0.24023
94.976,0.24609
94.984,0.25
94.992,0.25586
95,0.25586
95.008,0.26562
95.016,0.27539
95.024,0.2793
95.032,0.29102
95.04,0.29492
95.048,0.29102
95.056,0.29102
95.064,0.2793
95.072,0.26953
95.08,0.24609
95.088,0.23047
95.096,0.20508
95.104,0.18555
95.112,0.17578
95.12,0.16992
95.128,0.16992
95.136,0.18945
95.144,0.20117
95.152,0.20508
95.16,0.21484
95.168,0.2207
95.176,0.22461
95.184,0.2207
95.192,0.2207
95.2,0.2207
95.208,0.22461
95.216,0.22461
95.224,0.23047
95.232,0.23438
95.24,0.23438
95.248,0.23438
95.256,0.23438
95.264,0.23438
95.272,0.24023
95.28,0.23047
95.288,0.24609
95.296,0.27539
95.304,0.30469
95.312,0.30078
95.32,0.33008
95.328,0.37109
95.336,0.38086
95.344,0.35547
95.352,0.33594
95.36,0.2793
95.368,0.27539
95.376,0.29102
95.384,0.25
95.392,0.20117
95.4,0.17969
95.408,0.16602
95.416,0.16016
95.424,0.15039
95.432,0.14453
95.44,0.15625
95.448,0.14453
95.456,0.15625
95.464,0.15039
95.472,0.16016
95.48,0.16602
95.488,0.21484
95.496,0.34961
95.504,0.44531
95.512,0.50977
95.52,0.34961
95.528,0.025391
95.536,0.080078
95.544,0.13477
95.552,0.16992
95.56,0.18555
95.568,0.18945
95.576,0.18945
95.584,0.20508
95.592,0.20508
95.6,0.20508
95.608,0.21484
95.616,0.22461
95.624,0.22461
95.632,0.23047
95.64,0.23047
95.648,0.23047
95.656,0.24609
95.664,0.24609
95.672,0.25586
95.68,0.25586
95.688,0.26953
95.696,0.27539
95.704,0.27539
95.712,0.27539
95.72,0.27539
95.728,0.26953
95.736,0.26562
95.744,0.25
95.752,0.23438
95.76,0.21484
95.768,0.18555
95.776,0.16016
95.784,0.15625
95.792,0.15625
95.8,0.16016
95.808,0.16992
95.816,0.18555
95.824,0.20117
95.832,0.20508
95.84,0.21094
95.848,0.20508
95.856,0.21094
95.864,0.21484
95.872,0.22461
95.88,0.22461
95.888,0.23047
95.896,0.23047
95.904,0.23047
95.912,0.23047
95.92,0.23047
95.928,0.23047
95.936,0.23047
95.944,0.23047
95.952,0.23047
95.96,0.23047
95.968,0.26953
95.976,0.29492
95.984,0.30078
95.992,0.32031
96,0.34961
96.008,0.37109
96.016,0.34961
96.024,0.32031
96.032,0.27539
96.04,0.26953
96.048,0.29102
96.056,0.24609
96.064,0.20117
96.072,0.17969
96.08,0.16992
96.088,0.16016
96.096,0.15625
96.104,0.15625
96.112,0.15039
96.12,0.16016
96.128,0.15625
96.136,0.16016
96.144,0.16016
96.152,0.16016
96.16,0.21484
96.168,0.3457
96.176,0.44531
96.184,0.50977
96.192,0.35547
96.2,0.035156
96.208,0.019531
96.216,0.13477
96.224,0.16602
96.232,0.17969
96.24,0.18555
96.248,0.19531
96.256,0.20117
96.264,0.20508
96.272,0.21484
96.28,0.2207
96.288,0.23047
96.296,0.23047
96.304,0.24023
96.312,0.24609
96.32,0.25
96.328,0.25
96.336,0.25586
96.344,0.25586
96.352,0.26562
96.36,0.27539
96.368,0.26953
96.376,0.2793
96.384,0.28516
96.392,0.28516
96.4,0.28516
96.408,0.27539
96.416,0.25977
96.424,0.24023
96.432,0.2207
96.44,0.20117
96.448,0.17969
96.456,0.16992
96.464,0.16602
96.472,0.17969
96.48,0.18945
96.488,0.20508
96.496,0.21094
96.504,0.22461
96.512,0.2207
96.52,0.23047
96.528,0.22461
96.536,0.22461
96.544,0.2207
96.552,0.22461
96.56,0.22461
96.568,0.22461
96.576,0.22461
96.584,0.23047
96.592,0.23438
96.6,0.23438
96.608,0.24023
96.616,0.23438
96.624,0.24023
96.632,0.25
96.64,0.28516
96.648,0.30078
96.656,0.30469
96.664,0.3457
96.672,0.375
96.68,0.38086
96.688,0.35547
96.696,0.33008
96.704,0.2793
96.712,0.30078
96.72,0.28516
96.728,0.24023
96.736,0.20508
96.744,0.18555
96.752,0.17969
96.76,0.16016
96.768,0.16016
96.776,0.15625
96.784,0.15625
96.792,0.16016
96.8,0.16016
96.808,0.16016
96.816,0.16602
96.824,0.17969
96.832,0.25
96.84,0.39062
96.848,0.4707
96.856,0.51562
96.864,0.2207
96.872,0.035156
96.88,0.125
96.888,0.16016
96.896,0.17578
96.904,0.18555
96.912,0.18945
96.92,0.20508
96.928,0.20508
96.936,0.20508
96.944,0.21094
96.952,0.21484
96.96,0.21094
96.968,0.21484
96.976,0.22461
96.984,0.22461
96.992,0.23047
97,0.24023
97.008,0.24023
97.016,0.25
97.024,0.25586
97.032,0.25977
97.04,0.26562
97.048,0.26953
97.056,0.27539
97.064,0.27539
97.072,0.27539
97.08,0.25977
97.088,0.24609
97.096,0.23047
97.104,0.20508
97.112,0.17969
97.12,0.16602
97.128,0.16016
97.136,0.16016
97.144,0.16992
97.152,0.19531
97.16,0.20508
97.168,0.21484
97.176,0.22461
97.184,0.23047
97.192,0.23047
97.2,0.22461
97.208,0.21484
97.216,0.22461
97.224,0.23047
97.232,0.23047
97.24,0.23047
97.248,0.23047
97.256,0.23438
97.264,0.23047
97.272,0.24023
97.28,0.23438
97.288,0.24609
97.296,0.25
97.304,0.2793
97.312,0.30078
97.32,0.30078
97.328,0.33008
97.336,0.37109
97.344,0.38477
97.352,0.36523
97.36,0.33594
97.368,0.2793
97.376,0.29492
97.384,0.28516
97.392,0.24609
97.4,0.20117
97.408,0.17578
97.416,0.16602
97.424,0.16016
97.432,0.16016
97.44,0.16016
97.448,0.15625
97.456,0.15039
97.464,0.14453
97.472,0.16016
97.48,0.16016
97.488,0.15625
97.496,0.2207
97.504,0.35938
97.512,0.4707
97.52,0.57031
97.528,0.36523
97.536,0.085938
97.544,0.16016
97.552,0.17969
97.56,0.16602
97.568,0.18555
97.576,0.17969
97.584,0.18945
97.592,0.19531
97.6,0.19531
97.608,0.18945
97.616,0.20117
97.624,0.20508
97.632,0.20508
97.64,0.21094
97.648,0.2207
97.656,0.23047
97.664,0.23047
97.672,0.23438
97.68,0.23047
97.688,0.25
97.696,0.25586
97.704,0.25977
97.712,0.25586
97.72,0.27539
97.728,0.26953
97.736,0.26562
97.744,0.25
97.752,0.23047
97.76,0.20508
97.768,0.18945
97.776,0.16602
97.784,0.15625
97.792,0.14062
97.8,0.14453
97.808,0.16016
97.816,0.17969
97.824,0.20117
97.832,0.21094
97.84,0.2207
97.848,0.22461
97.856,0.23047
97.864,0.23047
97.872,0.23047
97.88,0.23047
97.888,0.23047
97.896,0.23047
97.904,0.23438
97.912,0.23047
97.92,0.23438
97.928,0.23438
97.936,0.24023
97.944,0.23438
97.952,0.24023
97.96,0.23438
97.968,0.26953
97.976,0.30078
97.984,0.30469
97.992,0.31445
98,0.33984
98.008,0.37109
98.016,0.36523
98.024,0.33984
98.032,0.30469
98.04,0.2793
98.048,0.29492
98.056,0.26953
98.064,0.22461
98.072,0.19531
98.08,0.17969
98.088,0.16602
98.096,0.16016
98.104,0.16016
98.112,0.15625
98.12,0.16016
98.128,0.16016
98.136,0.16016
98.144,0.16016
98.152,0.16016
98.16,0.18555
98.168,0.30469
98.176,0.42969
98.184,0.57422
98.192,0.5957
98.2,0.17969
98.208,0.11133
98.216,0.20117
98.224,0.17578
98.232,0.17969
98.24,0.18555
98.248,0.17969
98.256,0.17578
98.264,0.17969
98.272,0.18945
98.28,0.18555
98.288,0.19531
98.296,0.20117
98.304,0.20508
98.312,0.21094
98.32,0.2207
98.328,0.22461
98.336,0.23047
98.344,0.23438
98.352,0.24609
98.36,0.24609
98.368,0.25586
98.376,0.25586
98.384,0.25586
98.392,0.25586
98.4,0.25586
98.408,0.24609
98.416,0.23047
98.424,0.21094
98.432,0.20117
98.44,0.17969
98.448,0.16016
98.456,0.15039
98.464,0.14453
98.472,0.16016
98.48,0.17578
98.488,0.18945
98.496,0.20508
98.504,0.2207
98.512,0.23047
98.52,0.23047
98.528,0.23047
98.536,0.23047
98.544,0.23047
98.552,0.23047
98.56,0.23047
98.568,0.23047
98.576,0.23047
98.584,0.24609
98.592,0.24609
98.6,0.24609
98.608,0.24023
98.616,0.24609
98.624,0.25
98.632,0.26562
98.64,0.30078
98.648,0.31055
98.656,0.32031
98.664,0.35547
98.672,0.38086
98.68,0.38477
98.688,0.35547
98.696,0.32422
98.704,0.28516
98.712,0.30078
98.72,0.28516
98.728,0.23438
98.736,0.20508
98.744,0.17969
98.752,0.17969
98.76,0.17578
98.768,0.16992
98.776,0.16602
98.784,0.16992
98.792,0.16992
98.8,0.17578
98.808,0.16992
98.816,0.17578
98.824,0.18945
98.832,0.2793
98.84,0.41992
98.848,0.50586
98.856,0.53906
98.864,0.19531
98.872,0.041016
98.88,0.13477
98.888,0.16016
98.896,0.18945
98.904,0.20508
98.912,0.20508
98.92,0.21094
98.928,0.21094
98.936,0.2207
98.944,0.2207
98.952,0.23047
98.96,0.22461
98.968,0.23047
98.976,0.23047
98.984,0.24023
98.992,0.24609
99,0.25586
99.008,0.25586
99.016,0.26562
99.024,0.26953
99.032,0.27539
99.04,0.27539
99.048,0.2793
99.056,0.28516
99.064,0.29102
99.072,0.2793
99.08,0.27539
99.088,0.25977
99.096,0.23438
99.104,0.21484
99.112,0.19531
99.12,0.17969
99.128,0.16992
99.136,0.17578
99.144,0.17578
99.152,0.19531
99.16,0.20117
99.168,0.21484
99.176,0.2207
99.184,0.23047
99.192,0.22461
99.2,0.23047
99.208,0.23047
99.216,0.23047
99.224,0.23047
99.232,0.23438
99.24,0.23047
99.248,0.23047
99.256,0.23047
99.264,0.23047
99.272,0.23047
99.28,0.23047
99.288,0.23047
99.296,0.23438
99.304,0.26562
99.312,0.29492
99.32,0.30078
99.328,0.31445
99.336,0.34961
99.344,0.375
99.352,0.38086
99.36,0.33984
99.368,0.30078
99.376,0.2793
99.384,0.30078
99.392,0.25977
99.4,0.21094
99.408,0.17578
99.416,0.16602
99.424,0.16016
99.432,0.16016
99.44,0.15625
99.448,0.15039
99.456,0.15039
99.464,0.15625
99.472,0.16016
99.48,0.16016
99.488,0.16992
99.496,0.20508
99.504,0.32031
99.512,0.43555
99.52,0.51562
99.528,0.41602
99.536,0.070312
99.544,0.019531
99.552,0.13477
99.56,0.15625
99.568,0.18945
99.576,0.18945
99.584,0.20117
99.592,0.20508
99.6,0.21094
99.608,0.21094
99.616,0.21484
99.624,0.2207
99.632,0.22461
99.64,0.23047
99.648,0.23438
99.656,0.23047
99.664,0.24023
99.672,0.24609
99.68,0.25586
99.688,0.26562
99.696,0.26953
99.704,0.27539
99.712,0.2793
99.72,0.29102
99.728,0.28516
99.736,0.29102
99.744,0.27539
99.752,0.26562
99.76,0.24609
99.768,0.22461
99.776,0.20117
99.784,0.18945
99.792,0.17578
99.8,0.16992
99.808,0.16992
99.816,0.18945
99.824,0.20117
99.832,0.21094
99.84,0.2207
99.848,0.22461
99.856,0.22461
99.864,0.22461
99.872,0.23047
99.88,0.23047
99.888,0.24023
99.896,0.23438
99.904,0.24023
99.912,0.24023
99.92,0.24023
99.928,0.23438
99.936,0.24023
99.944,0.24023
99.952,0.24609
99.96,0.24023
99.968,0.25
99.976,0.27539
99.984,0.30469
99.992,0.30078
100,0.32422
100.01,0.35938
100.02,0.375
100.02,0.34961
100.03,0.33008
100.04,0.2793
100.05,0.27539
100.06,0.29492
100.06,0.25
100.07,0.21094
100.08,0.17969
100.09,0.16602
100.1,0.16602
100.1,0.16016
100.11,0.15625
100.12,0.15625
100.13,0.15039
100.14,0.16016
100.14,0.16016
100.15,0.16016
100.16,0.16016
100.17,0.21094
100.18,0.33008
100.18,0.44531
100.19,0.51562
100.2,0.375
100.21,0.041016
100.22,0.03125
100.22,0.14453
100.23,0.17578
100.24,0.18945
100.25,0.20117
100.26,0.20508
100.26,0.20508
100.27,0.21484
100.28,0.2207
100.29,0.23047
100.3,0.23047
100.3,0.23047
100.31,0.23047
100.32,0.23438
100.33,0.23438
100.34,0.24609
100.34,0.25586
100.35,0.26953
100.36,0.27539
100.37,0.27539
100.38,0.27539
100.38,0.28516
100.39,0.29102
100.4,0.29102
100.41,0.2793
100.42,0.27539
100.42,0.25977
100.43,0.24609
100.44,0.2207
100.45,0.20508
100.46,0.17969
100.46,0.16992
100.47,0.16602
100.48,0.16992
100.49,0.18555
100.5,0.19531
100.5,0.21484
100.51,0.2207
100.52,0.23047
100.53,0.22461
100.54,0.23047
100.54,0.22461
100.55,0.22461
100.56,0.22461
100.57,0.23047
100.58,0.22461
100.58,0.23047
100.59,0.23047
100.6,0.23047
100.61,0.23047
100.62,0.23047
100.62,0.23047
100.63,0.22461
100.64,0.23047
100.65,0.25
100.66,0.29102
100.66,0.30078
100.67,0.30469
100.68,0.3457
100.69,0.37109
100.7,0.35938
100.7,0.33594
100.71,0.30078
100.72,0.26953
100.73,0.2793
100.74,0.26562
100.74,0.21484
100.75,0.18555
100.76,0.16992
100.77,0.16992
100.78,0.16016
100.78,0.16016
100.79,0.15039
100.8,0.15625
100.81,0.15625
100.82,0.16016
100.82,0.16016
100.83,0.16016
100.84,0.17969
100.85,0.2793
100.86,0.41016
100.86,0.49414
100.87,0.51562
100.88,0.14062
100.89,0.03125
100.9,0.125
100.9,0.15625
100.91,0.17969
100.92,0.18945
100.93,0.19531
100.94,0.20117
100.94,0.19531
100.95,0.20508
100.96,0.20508
100.97,0.2207
100.98,0.22461
100.98,0.23047
100.99,0.23047
101,0.24023
101.01,0.24023
101.02,0.25
101.02,0.25586
101.03,0.25977
101.04,0.26562
101.05,0.26953
101.06,0.27539
101.06,0.27539
101.07,0.2793
101.08,0.2793
101.09,0.27539
101.1,0.25586
101.1,0.24023
101.11,0.22461
101.12,0.20117
101.13,0.17578
101.14,0.15625
101.14,0.15039
101.15,0.16016
101.16,0.17578
101.17,0.18945
101.18,0.19531
101.18,0.20508
101.19,0.20508
101.2,0.21484
101.21,0.21094
101.22,0.21484
101.22,0.21094
101.23,0.2207
101.24,0.21484
101.25,0.2207
101.26,0.2207
101.26,0.2207
101.27,0.22461
101.28,0.23047
101.29,0.23047
101.3,0.22461
101.3,0.2207
101.31,0.2207
101.32,0.23047
101.33,0.23438
101.34,0.26953
101.34,0.28516
101.35,0.29492
101.36,0.32031
101.37,0.34961
101.38,0.35547
101.38,0.33008
101.39,0.30469
101.4,0.26562
101.41,0.2793
101.42,0.27539
101.42,0.23047
101.43,0.18945
101.44,0.17578
101.45,0.16016
101.46,0.15625
101.46,0.15039
101.47,0.14453
101.48,0.15039
101.49,0.14062
101.5,0.14062
101.5,0.14453
101.51,0.14453
101.52,0.16016
101.53,0.22461
101.54,0.36523
101.54,0.46094
101.55,0.51953
101.56,0.25
101.57,0.03125
101.58,0.125
101.58,0.15625
101.59,0.16016
101.6,0.17578
101.61,0.16992
101.62,0.16992
101.62,0.17969
101.63,0.17969
101.64,0.17969
101.65,0.19531
101.66,0.19531
101.66,0.19531
101.67,0.20117
101.68,0.19531
101.69,0.20508
101.7,0.20508
101.7,0.2207
101.71,0.22461
101.72,0.23438
101.73,0.23047
101.74,0.24609
101.74,0.25586
101.75,0.25586
101.76,0.25586
101.77,0.25586
101.78,0.24023
101.78,0.23047
101.79,0.21094
101.8,0.18945
101.81,0.16602
101.82,0.16016
101.82,0.14062
101.83,0.14453
101.84,0.16016
101.85,0.17578
101.86,0.18945
101.86,0.20508
101.87,0.20508
101.88,0.21094
101.89,0.21484
101.9,0.2207
101.9,0.2207
101.91,0.2207
101.92,0.21484
101.93,0.2207
101.94,0.2207
101.94,0.21484
101.95,0.2207
101.96,0.21484
101.97,0.2207
101.98,0.22461
101.98,0.22461
101.99,0.22461
102,0.23047
102.01,0.25977
102.02,0.29102
102.02,0.29102
102.03,0.31055
102.04,0.34961
102.05,0.37109
102.06,0.34961
102.06,0.33008
102.07,0.28516
102.08,0.27539
102.09,0.28516
102.1,0.25
102.1,0.21094
102.11,0.17969
102.12,0.16016
102.13,0.16016
102.14,0.16016
102.14,0.16016
102.15,0.16016
102.16,0.16016
102.17,0.16016
102.18,0.16602
102.18,0.16602
102.19,0.16016
102.2,0.20117
102.21,0.32422
102.22,0.44922
102.22,0.56445
102.23,0.46094
102.24,0.11133
102.25,0.085938
102.26,0.17969
102.26,0.16602
102.27,0.17578
102.28,0.16992
102.29,0.17578
102.3,0.16992
102.3,0.17578
102.31,0.17969
102.32,0.18945
102.33,0.18945
102.34,0.19531
102.34,0.20117
102.35,0.20508
102.36,0.21094
102.37,0.22461
102.38,0.23047
102.38,0.23438
102.39,0.23438
102.4,0.24609
102.41,0.24609
102.42,0.25
102.42,0.25586
102.43,0.25
102.44,0.24023
102.45,0.23438
102.46,0.2207
102.46,0.20117
102.47,0.17578
102.48,0.15625
102.49,0.13086
102.5,0.12109
102.5,0.11523
102.51,0.13086
102.52,0.15039
102.53,0.16602
102.54,0.17969
102.54,0.18555
102.55,0.20508
102.56,0.20508
102.57,0.21094
102.58,0.21484
102.58,0.2207
102.59,0.2207
102.6,0.22461
102.61,0.22461
102.62,0.23047
102.62,0.23047
102.63,0.23047
102.64,0.23047
102.65,0.23438
102.66,0.23438
102.66,0.23438
102.67,0.23438
102.68,0.25977
102.69,0.30078
102.7,0.30078
102.7,0.31055
102.71,0.34961
102.72,0.375
102.73,0.38086
102.74,0.3457
102.74,0.31055
102.75,0.2793
102.76,0.29492
102.77,0.27539
102.78,0.22461
102.78,0.19531
102.79,0.17969
102.8,0.17969
102.81,0.17578
102.82,0.16992
102.82,0.16016
102.83,0.16016
102.84,0.16016
102.85,0.16602
102.86,0.16602
102.86,0.16992
102.87,0.18555
102.88,0.2793
102.89,0.41602
102.9,0.51562
102.9,0.54492
102.91,0.16602
102.92,0.044922
102.93,0.14062
102.94,0.16016
102.94,0.18945
102.95,0.20508
102.96,0.20117
102.97,0.20508
102.98,0.20508
102.98,0.21094
102.99,0.2207
103,0.23047
103.01,0.22461
103.02,0.23438
103.02,0.23438
103.03,0.25
103.04,0.25586
103.05,0.25586
103.06,0.25586
103.06,0.26953
103.07,0.27539
103.08,0.27539
103.09,0.29102
103.1,0.29102
103.1,0.29492
103.11,0.28516
103.12,0.2793
103.13,0.26953
103.14,0.25586
103.14,0.24023
103.15,0.2207
103.16,0.20117
103.17,0.17969
103.18,0.16992
103.18,0.17969
103.19,0.18945
103.2,0.20508
103.21,0.21484
103.22,0.23047
103.22,0.23047
103.23,0.24023
103.24,0.23438
103.25,0.23438
103.26,0.23047
103.26,0.23438
103.27,0.23438
103.28,0.23438
103.29,0.23438
103.3,0.24609
103.3,0.25
103.31,0.25586
103.32,0.25586
103.33,0.25586
103.34,0.25586
103.34,0.25586
103.35,0.25586
103.36,0.27539
103.37,0.31445
103.38,0.32422
103.38,0.33594
103.39,0.36523
103.4,0.39062
103.41,0.38086
103.42,0.34961
103.42,0.31055
103.43,0.29102
103.44,0.30469
103.45,0.27539
103.46,0.22461
103.46,0.18945
103.47,0.17969
103.48,0.17969
103.49,0.16992
103.5,0.16602
103.5,0.16602
103.51,0.16602
103.52,0.16016
103.53,0.16992
103.54,0.16602
103.54,0.16602
103.55,0.19531
103.56,0.30078
103.57,0.42578
103.58,0.50586
103.58,0.51562
103.59,0.125
103.6,0.025391
103.61,0.13086
103.62,0.16016
103.62,0.18555
103.63,0.20508
103.64,0.20508
103.65,0.21094
103.66,0.21484
103.66,0.2207
103.67,0.22461
103.68,0.2207
103.69,0.23047
103.7,0.23438
103.7,0.24609
103.71,0.25
103.72,0.25586
103.73,0.25586
103.74,0.26562
103.74,0.26953
103.75,0.27539
103.76,0.27539
103.77,0.28516
103.78,0.29102
103.78,0.29492
103.79,0.28516
103.8,0.28516
103.81,0.27539
103.82,0.25977
103.82,0.24023
103.83,0.22461
103.84,0.19531
103.85,0.17969
103.86,0.16602
103.86,0.17578
103.87,0.17969
103.88,0.19531
103.89,0.20508
103.9,0.21094
103.9,0.2207
103.91,0.22461
103.92,0.22461
103.93,0.23047
103.94,0.23047
103.94,0.22461
103.95,0.23047
103.96,0.23047
103.97,0.23047
103.98,0.23047
103.98,0.24023
103.99,0.24023
104,0.24023
104.01,0.23047
104.02,0.23047
104.02,0.23047
104.03,0.23047
104.04,0.24023
104.05,0.2793
104.06,0.30078
104.06,0.30078
104.07,0.33008
104.08,0.37109
104.09,0.375
104.1,0.3457
104.1,0.32031
104.11,0.2793
104.12,0.29492
104.13,0.2793
104.14,0.24023
104.14,0.20117
104.15,0.17578
104.16,0.16602
104.17,0.16016
104.18,0.15625
104.18,0.16016
104.19,0.15625
104.2,0.15625
104.21,0.15625
104.22,0.16016
104.22,0.16016
104.23,0.17578
104.24,0.23047
104.25,0.37109
104.26,0.45508
104.26,0.50586
104.27,0.26953
104.28,0.0097656
104.29,0.095703
104.3,0.14453
104.3,0.16992
104.31,0.17969
104.32,0.18945
104.33,0.19531
104.34,0.20508
104.34,0.20508
104.35,0.21484
104.36,0.22461
104.37,0.23047
104.38,0.22461
104.38,0.23438
104.39,0.24023
104.4,0.24609
104.41,0.25
104.42,0.25586
104.42,0.25977
104.43,0.26953
104.44,0.27539
104.45,0.27539
104.46,0.27539
104.46,0.29102
104.47,0.28516
104.48,0.28516
104.49,0.26953
104.5,0.25586
104.5,0.24023
104.51,0.2207
104.52,0.20117
104.53,0.17578
104.54,0.16602
104.54,0.16602
104.55,0.16602
104.56,0.17969
104.57,0.18945
104.58,0.20508
104.58,0.21484
104.59,0.2207
104.6,0.22461
104.61,0.22461
104.62,0.23047
104.62,0.23047
104.63,0.23047
104.64,0.23047
104.65,0.23047
104.66,0.23047
104.66,0.23047
104.67,0.23047
104.68,0.23047
104.69,0.23047
104.7,0.23047
104.7,0.22461
104.71,0.22461
104.72,0.23047
104.73,0.26562
104.74,0.29492
104.74,0.30078
104.75,0.31055
104.76,0.34961
104.77,0.37109
104.78,0.33984
104.78,0.32031
104.79,0.2793
104.8,0.26953
104.81,0.28516
104.82,0.24023
104.82,0.19531
104.83,0.17578
104.84,0.16016
104.85,0.16016
