Time [s], II
89.272,0.5
89.28,0.51478
89.288,0.52463
89.296,0.53448
89.304,0.55542
89.312,0.5702
89.32,0.5899
89.328,0.61453
89.336,0.64039
89.344,0.66502
89.352,0.6798
89.36,0.69951
89.368,0.70936
89.376,0.71552
89.384,0.70443
89.392,0.6798
89.4,0.65025
89.408,0.60961
89.416,0.56527
89.424,0.52463
89.432,0.49015
89.44,0.45443
89.448,0.43473
89.456,0.41995
89.464,0.4101
89.472,0.40025
89.48,0.40025
89.488,0.40025
89.496,0.40025
89.504,0.40517
89.512,0.4101
89.52,0.41502
89.528,0.41502
89.536,0.41995
89.544,0.41995
89.552,0.42488
89.56,0.4298
89.568,0.4298
89.576,0.43473
89.584,0.4298
89.592,0.43473
89.6,0.43473
89.608,0.4298
89.616,0.4298
89.624,0.4298
89.632,0.43473
89.64,0.4298
89.648,0.4298
89.656,0.4298
89.664,0.4298
89.672,0.4298
89.68,0.44458
89.688,0.46059
89.696,0.47044
89.704,0.4803
89.712,0.50493
89.72,0.52463
89.728,0.52463
89.736,0.5197
89.744,0.50985
89.752,0.49507
89.76,0.46552
89.768,0.43473
89.776,0.41995
89.784,0.4101
89.792,0.4101
89.8,0.40517
89.808,0.40517
89.816,0.4101
89.824,0.4101
89.832,0.41995
89.84,0.45443
89.848,0.52956
89.856,0.68473
89.864,0.84975
89.872,0.88054
89.88,0.66502
89.888,0.49015
89.896,0.4101
89.904,0.40517
89.912,0.41502
89.92,0.41502
89.928,0.41502
89.936,0.41502
89.944,0.41502
89.952,0.41995
89.96,0.4298
89.968,0.43473
89.976,0.43966
89.984,0.44458
89.992,0.44951
90,0.46059
90.008,0.46552
90.016,0.47537
90.024,0.4803
90.032,0.48522
90.04,0.49507
90.048,0.50493
90.056,0.51478
90.064,0.52463
90.072,0.53448
90.08,0.54557
90.088,0.56527
90.096,0.58498
90.104,0.60961
90.112,0.63054
90.12,0.65025
90.128,0.66995
90.136,0.68966
90.144,0.69951
90.152,0.70443
90.16,0.69951
90.168,0.6798
90.176,0.65517
90.184,0.61946
90.192,0.58005
90.2,0.53941
90.208,0.50493
90.216,0.47537
90.224,0.44951
90.232,0.43473
90.24,0.41995
90.248,0.41502
90.256,0.41502
90.264,0.4101
90.272,0.4101
90.28,0.41502
90.288,0.41502
90.296,0.41502
90.304,0.41995
90.312,0.41995
90.32,0.42488
90.328,0.4298
90.336,0.43473
90.344,0.43473
90.352,0.43473
90.36,0.43473
90.368,0.43473
90.376,0.43473
90.384,0.43473
90.392,0.43473
90.4,0.43473
90.408,0.43966
90.416,0.43473
90.424,0.43473
90.432,0.43473
90.44,0.43966
90.448,0.44458
90.456,0.45443
90.464,0.47044
90.472,0.47537
90.48,0.48522
90.488,0.51478
90.496,0.52956
90.504,0.53448
90.512,0.52956
90.52,0.5197
90.528,0.5
90.536,0.47044
90.544,0.43966
90.552,0.41995
90.56,0.41502
90.568,0.4101
90.576,0.4101
90.584,0.4101
90.592,0.41502
90.6,0.41502
90.608,0.4298
90.616,0.46059
90.624,0.53448
90.632,0.68473
90.64,0.84483
90.648,0.86946
90.656,0.6601
90.664,0.49015
90.672,0.41502
90.68,0.4101
90.688,0.41995
90.696,0.41995
90.704,0.42488
90.712,0.4298
90.72,0.43473
90.728,0.43473
90.736,0.43473
90.744,0.43966
90.752,0.44458
90.76,0.44951
90.768,0.45443
90.776,0.46059
90.784,0.47044
90.792,0.4803
90.8,0.48522
90.808,0.49507
90.816,0.5
90.824,0.50493
90.832,0.51478
90.84,0.52463
90.848,0.53448
90.856,0.55542
90.864,0.56527
90.872,0.58498
90.88,0.60961
90.888,0.63054
90.896,0.65517
90.904,0.67488
90.912,0.68966
90.92,0.70443
90.928,0.70936
90.936,0.70443
90.944,0.68473
90.952,0.65517
90.96,0.61946
90.968,0.58005
90.976,0.53941
90.984,0.50493
90.992,0.47537
91,0.44951
91.008,0.43473
91.016,0.42488
91.024,0.41502
91.032,0.41502
91.04,0.41502
91.048,0.41502
91.056,0.41502
91.064,0.41502
91.072,0.41995
91.08,0.41995
91.088,0.4298
91.096,0.4298
91.104,0.43473
91.112,0.43966
91.12,0.43966
91.128,0.43966
91.136,0.43966
91.144,0.43966
91.152,0.43473
91.16,0.43473
91.168,0.43473
91.176,0.43473
91.184,0.43473
91.192,0.43473
91.2,0.43473
91.208,0.43966
91.216,0.43966
91.224,0.43966
91.232,0.45443
91.24,0.47044
91.248,0.4803
91.256,0.49015
91.264,0.51478
91.272,0.52956
91.28,0.52956
91.288,0.52463
91.296,0.5197
91.304,0.5
91.312,0.47044
91.32,0.44458
91.328,0.42488
91.336,0.41502
91.344,0.41502
91.352,0.4101
91.36,0.4101
91.368,0.4101
91.376,0.41502
91.384,0.4298
91.392,0.45443
91.4,0.53448
91.408,0.69458
91.416,0.84975
91.424,0.86946
91.432,0.65025
91.44,0.4803
91.448,0.41502
91.456,0.4101
91.464,0.41995
91.472,0.41995
91.48,0.42488
91.488,0.42488
91.496,0.4298
91.504,0.43473
91.512,0.43473
91.52,0.43473
91.528,0.43966
91.536,0.44951
91.544,0.45443
91.552,0.46059
91.56,0.46552
91.568,0.47044
91.576,0.47537
91.584,0.48522
91.592,0.49507
91.6,0.50493
91.608,0.51478
91.616,0.5197
91.624,0.53448
91.632,0.54557
91.64,0.56527
91.648,0.58498
91.656,0.60468
91.664,0.62438
91.672,0.65025
91.68,0.66995
91.688,0.68473
91.696,0.69951
91.704,0.70443
91.712,0.69951
91.72,0.6798
91.728,0.65517
91.736,0.61946
91.744,0.58005
91.752,0.53941
91.76,0.50493
91.768,0.47044
91.776,0.44951
91.784,0.43473
91.792,0.42488
91.8,0.41502
91.808,0.4101
91.816,0.4101
91.824,0.41502
91.832,0.41502
91.84,0.41502
91.848,0.41995
91.856,0.41995
91.864,0.42488
91.872,0.4298
91.88,0.4298
91.888,0.4298
91.896,0.4298
91.904,0.43473
91.912,0.43473
91.92,0.43473
91.928,0.43473
91.936,0.43473
91.944,0.4298
91.952,0.4298
91.96,0.4298
91.968,0.4298
91.976,0.4298
91.984,0.4298
91.992,0.4298
92,0.4298
92.008,0.44458
92.016,0.45443
92.024,0.46552
92.032,0.47537
92.04,0.5
92.048,0.5197
92.056,0.5197
92.064,0.51478
92.072,0.50493
92.08,0.48522
92.088,0.46059
92.096,0.4298
92.104,0.41502
92.112,0.4101
92.12,0.40517
92.128,0.40517
92.136,0.40517
92.144,0.40517
92.152,0.41502
92.16,0.42488
92.168,0.46059
92.176,0.56034
92.184,0.74015
92.192,0.89532
92.2,0.90517
92.208,0.64532
92.216,0.47537
92.224,0.4101
92.232,0.4101
92.24,0.41502
92.248,0.41502
92.256,0.41502
92.264,0.41502
92.272,0.41995
92.28,0.41995
92.288,0.4298
92.296,0.43473
92.304,0.43473
92.312,0.43966
92.32,0.44951
92.328,0.46059
92.336,0.46552
92.344,0.47537
92.352,0.4803
92.36,0.48522
92.368,0.49507
92.376,0.50493
92.384,0.51478
92.392,0.52463
92.4,0.53941
92.408,0.55542
92.416,0.5702
92.424,0.5899
92.432,0.61453
92.44,0.63547
92.448,0.65517
92.456,0.6798
92.464,0.69458
92.472,0.70443
92.48,0.71552
92.488,0.70443
92.496,0.6798
92.504,0.65025
92.512,0.60961
92.52,0.5702
92.528,0.52956
92.536,0.49507
92.544,0.47044
92.552,0.44458
92.56,0.4298
92.568,0.41995
92.576,0.41502
92.584,0.41502
92.592,0.41502
92.6,0.41502
92.608,0.41502
92.616,0.41995
92.624,0.41995
92.632,0.42488
92.64,0.4298
92.648,0.4298
92.656,0.43473
92.664,0.43473
92.672,0.43966
92.68,0.43966
92.688,0.43966
92.696,0.43966
92.704,0.43966
92.712,0.43966
92.72,0.43966
92.728,0.43966
92.736,0.43966
92.744,0.43966
92.752,0.43966
92.76,0.43966
92.768,0.43966
92.776,0.44951
92.784,0.46059
92.792,0.47537
92.8,0.4803
92.808,0.49507
92.816,0.5197
92.824,0.53448
92.832,0.53448
92.84,0.52956
92.848,0.5197
92.856,0.5
92.864,0.47044
92.872,0.44458
92.88,0.4298
92.888,0.41995
92.896,0.41995
92.904,0.41502
92.912,0.41502
92.92,0.41995
92.928,0.41995
92.936,0.43473
92.944,0.47537
92.952,0.57512
92.96,0.74507
92.968,0.87438
92.976,0.80542
92.984,0.60468
92.992,0.46059
93,0.4101
93.008,0.41502
93.016,0.41502
93.024,0.41502
93.032,0.41995
93.04,0.41995
93.048,0.42488
93.056,0.4298
93.064,0.43473
93.072,0.43966
93.08,0.44458
93.088,0.44951
93.096,0.46059
93.104,0.46059
93.112,0.46552
93.12,0.47537
93.128,0.4803
93.136,0.49507
93.144,0.5
93.152,0.50493
93.16,0.51478
93.168,0.52463
93.176,0.53941
93.184,0.55049
93.192,0.5702
93.2,0.5899
93.208,0.60961
93.216,0.63547
93.224,0.65517
93.232,0.67488
93.24,0.68966
93.248,0.69951
93.256,0.70443
93.264,0.69458
93.272,0.67488
93.28,0.64532
93.288,0.60468
93.296,0.56527
93.304,0.52463
93.312,0.49015
93.32,0.46552
93.328,0.44951
93.336,0.43473
93.344,0.41995
93.352,0.41995
93.36,0.41502
93.368,0.41502
93.376,0.41502
93.384,0.41502
93.392,0.41502
93.4,0.41995
93.408,0.41995
93.416,0.42488
93.424,0.4298
93.432,0.4298
93.44,0.43473
93.448,0.43473
93.456,0.43966
93.464,0.43966
93.472,0.43966
93.48,0.43966
93.488,0.43966
93.496,0.43966
93.504,0.43966
93.512,0.43966
93.52,0.43966
93.528,0.43966
93.536,0.43966
93.544,0.44458
93.552,0.45443
93.56,0.46552
93.568,0.47537
93.576,0.48522
93.584,0.50493
93.592,0.52956
93.6,0.53941
93.608,0.52956
93.616,0.5197
93.624,0.50493
93.632,0.47537
93.64,0.44951
93.648,0.42488
93.656,0.41502
93.664,0.4101
93.672,0.4101
93.68,0.4101
93.688,0.4101
93.696,0.4101
93.704,0.41995
93.712,0.43966
93.72,0.49507
93.728,0.62438
93.736,0.80049
93.744,0.86453
93.752,0.72537
93.76,0.52956
93.768,0.42488
93.776,0.4101
93.784,0.41502
93.792,0.41995
93.8,0.41995
93.808,0.41995
93.816,0.42488
93.824,0.42488
93.832,0.4298
93.84,0.43473
93.848,0.43966
93.856,0.44458
93.864,0.44951
93.872,0.45443
93.88,0.46059
93.888,0.46552
93.896,0.47537
93.904,0.4803
93.912,0.49015
93.92,0.5
93.928,0.50493
93.936,0.5197
93.944,0.52463
93.952,0.53941
93.96,0.55049
93.968,0.5702
93.976,0.5899
93.984,0.61453
93.992,0.63547
94,0.65517
94.008,0.67488
94.016,0.68966
94.024,0.69951
94.032,0.69951
94.04,0.68473
94.048,0.6601
94.056,0.63054
94.064,0.58498
94.072,0.54557
94.08,0.50985
94.088,0.4803
94.096,0.45443
94.104,0.43473
94.112,0.42488
94.12,0.41502
94.128,0.4101
94.136,0.4101
94.144,0.4101
94.152,0.4101
94.16,0.4101
94.168,0.41502
94.176,0.41502
94.184,0.41995
94.192,0.41995
94.2,0.42488
94.208,0.4298
94.216,0.4298
94.224,0.43473
94.232,0.43473
94.24,0.43966
94.248,0.43966
94.256,0.43966
94.264,0.43966
94.272,0.43966
94.28,0.43966
94.288,0.43966
94.296,0.43966
94.304,0.43966
94.312,0.43473
94.32,0.43966
94.328,0.44951
94.336,0.46552
94.344,0.47537
94.352,0.49015
94.36,0.51478
94.368,0.53448
94.376,0.53941
94.384,0.52463
94.392,0.5197
94.4,0.5
94.408,0.47537
94.416,0.44458
94.424,0.4298
94.432,0.41995
94.44,0.41502
94.448,0.4101
94.456,0.4101
94.464,0.4101
94.472,0.41502
94.48,0.42488
94.488,0.44951
94.496,0.51478
94.504,0.65025
94.512,0.8202
94.52,0.86453
94.528,0.69458
94.536,0.50493
94.544,0.41502
94.552,0.40517
94.56,0.41502
94.568,0.41995
94.576,0.41995
94.584,0.41995
94.592,0.41995
94.6,0.41995
94.608,0.42488
94.616,0.4298
94.624,0.4298
94.632,0.43966
94.64,0.44951
94.648,0.45443
94.656,0.46059
94.664,0.46552
94.672,0.47537
94.68,0.4803
94.688,0.49015
94.696,0.5
94.704,0.50493
94.712,0.5197
94.72,0.53448
94.728,0.54557
94.736,0.56034
94.744,0.58005
94.752,0.59975
94.76,0.62438
94.768,0.64532
94.776,0.6601
94.784,0.67488
94.792,0.68966
94.8,0.69951
94.808,0.69951
94.816,0.6798
94.824,0.65517
94.832,0.62438
94.84,0.58498
94.848,0.54557
94.856,0.50985
94.864,0.47537
94.872,0.44951
94.88,0.43473
94.888,0.42488
94.896,0.41995
94.904,0.41502
94.912,0.41502
94.92,0.41502
94.928,0.41502
94.936,0.41502
94.944,0.41995
94.952,0.41995
94.96,0.41995
94.968,0.42488
94.976,0.4298
94.984,0.43473
94.992,0.43473
95,0.43473
95.008,0.43473
95.016,0.43473
95.024,0.43966
95.032,0.43473
95.04,0.43473
95.048,0.43473
95.056,0.43473
95.064,0.43966
95.072,0.43473
95.08,0.43473
95.088,0.43473
95.096,0.43966
95.104,0.44458
95.112,0.45443
95.12,0.47044
95.128,0.4803
95.136,0.5
95.144,0.5197
95.152,0.52956
95.16,0.52463
95.168,0.5197
95.176,0.50493
95.184,0.47537
95.192,0.44458
95.2,0.41995
95.208,0.41502
95.216,0.4101
95.224,0.40517
95.232,0.4101
95.24,0.4101
95.248,0.4101
95.256,0.41995
95.264,0.44458
95.272,0.51478
95.28,0.66502
95.288,0.85468
95.296,0.9101
95.304,0.74015
95.312,0.53448
95.32,0.42488
95.328,0.4101
95.336,0.4101
95.344,0.4101
95.352,0.41502
95.36,0.41502
95.368,0.41502
95.376,0.41995
95.384,0.42488
95.392,0.4298
95.4,0.43966
95.408,0.44458
95.416,0.44951
95.424,0.45443
95.432,0.46552
95.44,0.47044
95.448,0.4803
95.456,0.48522
95.464,0.49507
95.472,0.5
95.48,0.50985
95.488,0.5197
95.496,0.52463
95.504,0.53941
95.512,0.55542
95.52,0.57512
95.528,0.59483
95.536,0.61946
95.544,0.64532
95.552,0.66502
95.56,0.6798
95.568,0.69458
95.576,0.69951
95.584,0.70443
95.592,0.68473
95.6,0.65517
95.608,0.61946
95.616,0.58005
95.624,0.53941
95.632,0.5
95.64,0.47044
95.648,0.44458
95.656,0.4298
95.664,0.41502
95.672,0.4101
95.68,0.4101
95.688,0.4101
95.696,0.4101
95.704,0.4101
95.712,0.4101
95.72,0.41502
95.728,0.41502
95.736,0.41502
95.744,0.41995
95.752,0.42488
95.76,0.4298
95.768,0.4298
95.776,0.43473
95.784,0.4298
95.792,0.4298
95.8,0.43473
95.808,0.43473
95.816,0.43473
95.824,0.4298
95.832,0.4298
95.84,0.4298
95.848,0.4298
95.856,0.4298
95.864,0.4298
95.872,0.4298
95.88,0.43473
95.888,0.44951
95.896,0.46552
95.904,0.47537
95.912,0.49507
95.92,0.51478
95.928,0.52463
95.936,0.5197
95.944,0.51478
95.952,0.5
95.96,0.4803
95.968,0.44951
95.976,0.42488
95.984,0.4101
95.992,0.40517
96,0.40517
96.008,0.40517
96.016,0.40517
96.024,0.4101
96.032,0.41502
96.04,0.43473
96.048,0.48522
96.056,0.60468
96.064,0.77956
96.072,0.86946
96.08,0.75493
96.088,0.55542
96.096,0.43473
96.104,0.40517
96.112,0.4101
96.12,0.41502
96.128,0.41502
96.136,0.41502
96.144,0.41995
96.152,0.42488
96.16,0.42488
96.168,0.4298
96.176,0.43473
96.184,0.43966
96.192,0.44458
96.2,0.44951
96.208,0.46059
96.216,0.46552
96.224,0.47044
96.232,0.47537
96.24,0.4803
96.248,0.49015
96.256,0.5
96.264,0.50493
96.272,0.5197
96.28,0.53448
96.288,0.54557
96.296,0.56527
96.304,0.58498
96.312,0.60961
96.32,0.63054
96.328,0.65517
96.336,0.66995
96.344,0.6798
96.352,0.69458
96.36,0.69951
96.368,0.68473
96.376,0.66502
96.384,0.63054
96.392,0.5899
96.4,0.54557
96.408,0.51478
96.416,0.4803
96.424,0.45443
96.432,0.43473
96.44,0.41995
96.448,0.4101
96.456,0.4101
96.464,0.40517
96.472,0.40517
96.48,0.40517
96.488,0.4101
96.496,0.4101
96.504,0.41502
96.512,0.41502
96.52,0.41995
96.528,0.42488
96.536,0.4298
96.544,0.4298
96.552,0.43473
96.56,0.43473
96.568,0.43966
96.576,0.43966
96.584,0.43966
96.592,0.43473
96.6,0.43473
96.608,0.4298
96.616,0.4298
96.624,0.43473
96.632,0.43966
96.64,0.43966
96.648,0.43966
96.656,0.44951
96.664,0.46552
96.672,0.47537
96.68,0.4803
96.688,0.5
96.696,0.52463
96.704,0.53448
96.712,0.52463
96.72,0.5197
96.728,0.50493
96.736,0.4803
96.744,0.45443
96.752,0.4298
96.76,0.41502
96.768,0.41502
96.776,0.4101
96.784,0.4101
96.792,0.4101
96.8,0.41502
96.808,0.41995
96.816,0.43966
96.824,0.48522
96.832,0.59975
96.84,0.77956
96.848,0.86946
96.856,0.75985
96.864,0.56034
96.872,0.43966
96.88,0.4101
96.888,0.41502
96.896,0.41995
96.904,0.41995
96.912,0.41995
96.92,0.41995
96.928,0.42488
96.936,0.4298
96.944,0.4298
96.952,0.43473
96.96,0.43966
96.968,0.44951
96.976,0.45443
96.984,0.46059
96.992,0.46552
97,0.47537
97.008,0.4803
97.016,0.48522
97.024,0.49507
97.032,0.5
97.04,0.51478
97.048,0.52463
97.056,0.53448
97.064,0.54557
97.072,0.56527
97.08,0.5899
97.088,0.60961
97.096,0.63547
97.104,0.65517
97.112,0.66995
97.12,0.68473
97.128,0.69458
97.136,0.69458
97.144,0.68473
97.152,0.66502
97.16,0.63054
97.168,0.59483
97.176,0.55542
97.184,0.51478
97.192,0.4803
97.2,0.46059
97.208,0.44458
97.216,0.4298
97.224,0.41995
97.232,0.41502
97.24,0.41502
97.248,0.4101
97.256,0.4101
97.264,0.41502
97.272,0.41502
97.28,0.41995
97.288,0.41995
97.296,0.4298
97.304,0.4298
97.312,0.4298
97.32,0.4298
97.328,0.43473
97.336,0.43966
97.344,0.43966
97.352,0.43966
97.36,0.43966
97.368,0.43966
97.376,0.43473
97.384,0.43473
97.392,0.43473
97.4,0.43473
97.408,0.43473
97.416,0.43473
97.424,0.43966
97.432,0.44458
97.44,0.45443
97.448,0.47044
97.456,0.4803
97.464,0.49507
97.472,0.52463
97.48,0.53941
97.488,0.52956
97.496,0.52463
97.504,0.51478
97.512,0.49015
97.52,0.46059
97.528,0.43473
97.536,0.42488
97.544,0.41502
97.552,0.41502
97.56,0.4101
97.568,0.41502
97.576,0.41502
97.584,0.41995
97.592,0.4298
97.6,0.47044
97.608,0.57512
97.616,0.74015
97.624,0.86453
97.632,0.78941
97.64,0.5899
97.648,0.44951
97.656,0.4101
97.664,0.41502
97.672,0.41995
97.68,0.41995
97.688,0.41995
97.696,0.41995
97.704,0.4298
97.712,0.4298
97.72,0.43473
97.728,0.43966
97.736,0.44951
97.744,0.45443
97.752,0.46059
97.76,0.46552
97.768,0.46552
97.776,0.47537
97.784,0.48522
97.792,0.49507
97.8,0.5
97.808,0.50985
97.816,0.5197
97.824,0.52463
97.832,0.53941
97.84,0.55542
97.848,0.5702
97.856,0.5899
97.864,0.61946
97.872,0.64039
97.88,0.66502
97.888,0.6798
97.896,0.69458
97.904,0.69951
97.912,0.70443
97.92,0.69458
97.928,0.66995
97.936,0.64039
97.944,0.59975
97.952,0.56034
97.96,0.5197
97.968,0.4803
97.976,0.45443
97.984,0.43966
97.992,0.42488
98,0.41502
98.008,0.4101
98.016,0.4101
98.024,0.4101
98.032,0.4101
98.04,0.4101
98.048,0.41502
98.056,0.41995
98.064,0.41995
98.072,0.41995
98.08,0.41995
98.088,0.42488
98.096,0.4298
98.104,0.43473
98.112,0.43473
98.12,0.43473
98.128,0.43473
98.136,0.43473
98.144,0.43473
98.152,0.43473
98.16,0.43473
98.168,0.43473
98.176,0.43473
98.184,0.43473
98.192,0.43473
98.2,0.43473
98.208,0.43473
98.216,0.44458
98.224,0.46059
98.232,0.47537
98.24,0.4803
98.248,0.49507
98.256,0.5197
98.264,0.52463
98.272,0.51478
98.28,0.51478
98.288,0.5
98.296,0.47537
98.304,0.44951
98.312,0.42488
98.32,0.41502
98.328,0.4101
98.336,0.4101
98.344,0.4101
98.352,0.4101
98.36,0.41502
98.368,0.42488
98.376,0.44951
98.384,0.50985
98.392,0.65517
98.4,0.84975
98.408,0.91502
98.416,0.76478
98.424,0.55542
98.432,0.43473
98.44,0.4101
98.448,0.41502
98.456,0.41995
98.464,0.41502
98.472,0.41502
98.48,0.41995
98.488,0.41995
98.496,0.42488
98.504,0.4298
98.512,0.43473
98.52,0.43966
98.528,0.44951
98.536,0.45443
98.544,0.46059
98.552,0.46552
98.56,0.47044
98.568,0.47537
98.576,0.4803
98.584,0.49015
98.592,0.5
98.6,0.50985
98.608,0.5197
98.616,0.53448
98.624,0.55542
98.632,0.5702
98.64,0.5899
98.648,0.61453
98.656,0.63547
98.664,0.66502
98.672,0.6798
98.68,0.68966
98.688,0.69458
98.696,0.69951
98.704,0.6798
98.712,0.65517
98.72,0.62438
98.728,0.58005
98.736,0.53941
98.744,0.50493
98.752,0.47537
98.76,0.44951
98.768,0.4298
98.776,0.41995
98.784,0.4101
98.792,0.40517
98.8,0.40517
98.808,0.40517
98.816,0.4101
98.824,0.4101
98.832,0.4101
98.84,0.41502
98.848,0.41502
98.856,0.41995
98.864,0.42488
98.872,0.4298
98.88,0.4298
98.888,0.43473
98.896,0.43473
98.904,0.43473
98.912,0.43473
98.92,0.43473
98.928,0.43966
98.936,0.43966
98.944,0.43966
98.952,0.43966
98.96,0.43966
98.968,0.43473
98.976,0.43966
98.984,0.43966
98.992,0.43966
99,0.45443
99.008,0.46552
99.016,0.47537
99.024,0.48522
99.032,0.50493
99.04,0.52463
99.048,0.52956
99.056,0.52463
99.064,0.5197
99.072,0.5
99.08,0.47537
99.088,0.44951
99.096,0.4298
99.104,0.41502
99.112,0.4101
99.12,0.40517
99.128,0.4101
99.136,0.4101
99.144,0.41502
99.152,0.42488
99.16,0.44951
99.168,0.50985
99.176,0.64532
99.184,0.8202
99.192,0.86453
99.2,0.70936
99.208,0.5197
99.216,0.41995
99.224,0.4101
99.232,0.41502
99.24,0.41995
99.248,0.41995
99.256,0.41995
99.264,0.41995
99.272,0.4298
99.28,0.4298
99.288,0.43473
99.296,0.43966
99.304,0.44458
99.312,0.44951
99.32,0.45443
99.328,0.46552
99.336,0.47044
99.344,0.4803
99.352,0.48522
99.36,0.49015
99.368,0.5
99.376,0.50493
99.384,0.5197
99.392,0.52463
99.4,0.53941
99.408,0.55542
99.416,0.5702
99.424,0.5899
99.432,0.61946
99.44,0.64039
99.448,0.65517
99.456,0.67488
99.464,0.68473
99.472,0.69458
99.48,0.69458
99.488,0.6798
99.496,0.65517
99.504,0.62438
99.512,0.58005
99.52,0.53941
99.528,0.50493
99.536,0.47044
99.544,0.44458
99.552,0.4298
99.56,0.41502
99.568,0.4101
99.576,0.40517
99.584,0.40517
99.592,0.4101
99.6,0.4101
99.608,0.4101
99.616,0.4101
99.624,0.41502
99.632,0.41995
99.64,0.42488
99.648,0.4298
99.656,0.4298
99.664,0.43473
99.672,0.43473
99.68,0.43473
99.688,0.4298
99.696,0.4298
99.704,0.4298
99.712,0.4298
99.72,0.4298
99.728,0.4298
99.736,0.4298
99.744,0.4298
99.752,0.4298
99.76,0.4298
99.768,0.4298
99.776,0.43473
99.784,0.44458
99.792,0.46059
99.8,0.47537
99.808,0.49015
99.816,0.51478
99.824,0.52463
99.832,0.52463
99.84,0.5197
99.848,0.50493
99.856,0.4803
99.864,0.45443
99.872,0.4298
99.88,0.41502
99.888,0.4101
99.896,0.40517
99.904,0.40517
99.912,0.40517
99.92,0.4101
99.928,0.4101
99.936,0.42488
99.944,0.46552
99.952,0.55542
99.96,0.72044
99.968,0.85468
99.976,0.80049
99.984,0.60961
99.992,0.46059
100,0.40517
100.01,0.4101
100.02,0.41502
100.02,0.41502
100.03,0.41502
100.04,0.41995
100.05,0.41995
100.06,0.42488
100.06,0.4298
100.07,0.4298
100.08,0.43473
100.09,0.43966
100.1,0.44458
100.1,0.44951
100.11,0.45443
100.12,0.46059
100.13,0.47044
100.14,0.47537
100.14,0.48522
100.15,0.49015
100.16,0.5
100.17,0.50985
100.18,0.52463
100.18,0.53941
100.19,0.55542
100.2,0.5702
100.21,0.59483
100.22,0.61946
100.22,0.64532
100.23,0.6601
100.24,0.67488
100.25,0.6798
100.26,0.68473
100.26,0.6798
100.27,0.66502
100.28,0.63547
100.29,0.59975
100.3,0.56034
100.3,0.5197
100.31,0.48522
100.32,0.45443
100.33,0.43473
100.34,0.41502
100.34,0.4101
100.35,0.40025
100.36,0.40025
100.37,0.40025
100.38,0.40025
100.38,0.40517
100.39,0.40517
100.4,0.4101
100.41,0.41502
100.42,0.41502
100.42,0.41995
100.43,0.42488
100.44,0.42488
100.45,0.4298
100.46,0.4298
100.46,0.4298
100.47,0.4298
100.48,0.4298
100.49,0.4298
100.5,0.4298
100.5,0.4298
100.51,0.4298
100.52,0.4298
100.53,0.4298
100.54,0.4298
100.54,0.4298
100.55,0.4298
100.56,0.43473
100.57,0.44951
100.58,0.46552
100.58,0.47537
100.59,0.49015
100.6,0.50985
100.61,0.5197
100.62,0.5197
100.62,0.50985
100.63,0.49507
100.64,0.47537
100.65,0.44951
100.66,0.4298
100.66,0.41502
100.67,0.4101
100.68,0.40517
100.69,0.40517
100.7,0.40517
100.7,0.4101
100.71,0.41502
100.72,0.4298
100.73,0.47044
100.74,0.56527
100.74,0.73522
100.75,0.86453
100.76,0.80049
100.77,0.59975
100.78,0.44951
100.78,0.40517
100.79,0.4101
100.8,0.41502
100.81,0.41995
100.82,0.41995
100.82,0.41995
100.83,0.42488
100.84,0.4298
100.85,0.43473
100.86,0.43473
100.86,0.43966
100.87,0.44458
100.88,0.44951
100.89,0.45443
100.9,0.46059
100.9,0.46552
100.91,0.47537
100.92,0.4803
100.93,0.49015
100.94,0.5
100.94,0.50493
100.95,0.51478
100.96,0.52463
100.97,0.54557
100.98,0.56527
100.98,0.58005
100.99,0.60468
101,0.63054
101.01,0.65025
101.02,0.66995
101.02,0.68473
101.03,0.69458
101.04,0.69951
101.05,0.69458
101.06,0.66995
101.06,0.64039
101.07,0.59975
101.08,0.56034
101.09,0.5197
101.1,0.48522
101.1,0.45443
101.11,0.43473
101.12,0.41995
101.13,0.41502
101.14,0.4101
101.14,0.40517
101.15,0.40517
101.16,0.40517
101.17,0.4101
101.18,0.4101
101.18,0.4101
101.19,0.4101
101.2,0.41502
101.21,0.41995
101.22,0.42488
101.22,0.42488
101.23,0.4298
101.24,0.4298
101.25,0.4298
101.26,0.4298
101.26,0.4298
101.27,0.4298
101.28,0.4298
101.29,0.4298
101.3,0.4298
101.3,0.4298
101.31,0.4298
101.32,0.4298
101.33,0.4298
101.34,0.4298
101.34,0.43473
101.35,0.44951
101.36,0.46552
101.37,0.47537
101.38,0.48522
101.38,0.5
101.39,0.51478
101.4,0.51478
101.41,0.50493
101.42,0.5
101.42,0.4803
101.43,0.45443
101.44,0.4298
101.45,0.41502
101.46,0.4101
101.46,0.4101
101.47,0.40517
101.48,0.40517
101.49,0.40517
101.5,0.4101
101.5,0.4298
101.51,0.46552
101.52,0.56034
101.53,0.73522
101.54,0.89532
101.54,0.90517
101.55,0.65025
101.56,0.47537
101.57,0.4101
101.58,0.4101
101.58,0.41502
101.59,0.41502
101.6,0.41502
101.61,0.41502
101.62,0.41995
101.62,0.41995
101.63,0.4298
101.64,0.43473
101.65,0.43473
101.66,0.43966
101.66,0.44951
101.67,0.45443
101.68,0.46059
101.69,0.46552
101.7,0.47044
101.7,0.47537
101.71,0.48522
101.72,0.49507
101.73,0.50493
101.74,0.51478
101.74,0.52463
