Time [s], ABP
92.656,131.03
92.664,130.05
92.672,128.68
92.68,126.73
92.688,123.99
92.696,121.06
92.704,117.73
92.712,113.82
92.72,109.71
92.728,105.02
92.736,100.13
92.744,95.241
92.752,90.939
92.76,87.419
92.768,84.876
92.776,83.507
92.784,83.507
92.792,84.289
92.8,85.854
92.808,87.419
92.816,88.983
92.824,90.157
92.832,90.939
92.84,91.134
92.848,90.939
92.856,90.352
92.864,89.765
92.872,89.179
92.88,88.592
92.888,87.81
92.896,87.223
92.904,86.441
92.912,85.658
92.92,84.681
92.928,83.703
92.936,82.725
92.944,81.552
92.952,80.574
92.96,79.596
92.968,78.618
92.976,77.836
92.984,77.054
92.992,76.467
93,75.88
93.008,75.293
93.016,74.902
93.024,74.316
93.032,73.924
93.04,73.533
93.048,73.142
93.056,72.947
93.064,72.751
93.072,72.36
93.08,72.164
93.088,71.969
93.096,71.578
93.104,71.186
93.112,70.795
93.12,70.6
93.128,70.404
93.136,70.209
93.144,70.013
93.152,69.818
93.16,69.426
93.168,69.035
93.176,68.84
93.184,68.84
93.192,69.622
93.2,72.36
93.208,77.64
93.216,86.636
93.224,98.957
93.232,114.02
93.24,130.25
93.248,145.89
93.256,158.61
93.264,166.82
93.272,169.95
93.28,168.38
93.288,163.1
93.296,156.26
93.304,149.41
93.312,143.55
93.32,139.24
93.328,136.51
93.336,135.14
93.344,134.55
93.352,134.35
93.36,133.96
93.368,133.38
93.376,132.99
93.384,132.2
93.392,131.81
93.4,131.42
93.408,131.23
93.416,130.83
93.424,130.64
93.432,130.05
93.44,129.07
93.448,127.71
93.456,125.75
93.464,123.4
93.472,120.47
93.48,117.14
93.488,113.04
93.496,108.74
93.504,103.85
93.512,98.957
93.52,94.263
93.528,90.157
93.536,87.223
93.544,85.267
93.552,84.485
93.56,84.485
93.568,85.463
93.576,86.636
93.584,88.005
93.592,88.983
93.6,89.961
93.608,90.352
93.616,90.352
93.624,90.157
93.632,89.961
93.64,89.57
93.648,89.179
93.656,88.788
93.664,88.201
93.672,87.419
93.68,86.636
93.688,85.658
93.696,84.485
93.704,83.116
93.712,81.943
93.72,80.965
93.728,79.791
93.736,78.814
93.744,78.031
93.752,77.445
93.76,76.662
93.768,76.076
93.776,75.489
93.784,75.098
93.792,74.511
93.8,74.12
93.808,73.533
93.816,73.338
93.824,72.947
93.832,72.751
93.84,72.555
93.848,72.164
93.856,71.969
93.864,71.578
93.872,71.186
93.88,70.795
93.888,70.6
93.896,70.404
93.904,70.209
93.912,70.013
93.92,69.818
93.928,69.622
93.936,69.231
93.944,68.84
93.952,68.449
93.96,68.644
93.968,70.013
93.976,73.533
93.984,79.987
93.992,89.961
94,103.26
94.008,118.9
94.016,134.94
94.024,149.61
94.032,160.76
94.04,167.01
94.048,168.58
94.056,165.65
94.064,160.17
94.072,153.52
94.08,147.07
94.088,142.18
94.096,138.66
94.104,136.51
94.112,135.53
94.12,134.94
94.128,134.55
94.136,133.77
94.144,132.99
94.152,132.2
94.16,131.42
94.168,130.83
94.176,130.44
94.184,130.25
94.192,130.05
94.2,129.66
94.208,128.88
94.216,127.71
94.224,125.95
94.232,123.6
94.24,121.06
94.248,117.93
94.256,114.41
94.264,110.5
94.272,106
94.28,101.3
94.288,96.61
94.296,92.112
94.304,88.396
94.312,85.463
94.32,83.898
94.328,83.507
94.336,84.094
94.344,85.267
94.352,86.832
94.36,88.396
94.368,89.57
94.376,90.352
94.384,90.548
94.392,90.548
94.4,90.157
94.408,89.765
94.416,88.983
94.424,88.592
94.432,87.81
94.44,87.223
94.448,86.441
94.456,85.463
94.464,84.485
94.472,83.312
94.48,82.138
94.488,81.16
94.496,79.987
94.504,79.009
94.512,78.227
94.52,77.445
94.528,76.662
94.536,76.076
94.544,75.489
94.552,74.902
94.56,74.511
94.568,73.924
94.576,73.533
94.584,73.142
94.592,72.751
94.6,72.555
94.608,72.164
94.616,71.969
94.624,71.578
94.632,71.382
94.64,70.991
94.648,70.6
94.656,70.404
94.664,70.209
94.672,70.013
94.68,69.818
94.688,69.818
94.696,69.622
94.704,69.231
94.712,69.035
94.72,68.644
94.728,68.449
94.736,68.644
94.744,70.404
94.752,74.12
94.76,81.16
94.768,91.721
94.776,105.41
94.784,121.06
94.792,137.09
94.8,151.17
94.808,161.73
94.816,167.41
94.824,168.19
94.832,165.06
94.84,159.19
94.848,152.35
94.856,146.28
94.864,141.4
94.872,138.27
94.88,136.31
94.888,135.33
94.896,134.94
94.904,134.55
94.912,133.77
94.92,132.99
94.928,132.2
94.936,131.23
94.944,130.64
94.952,130.05
94.96,129.86
94.968,129.66
94.976,129.47
94.984,128.88
94.992,127.9
95,126.34
95.008,124.38
95.016,121.84
95.024,118.51
95.032,114.8
95.04,110.69
95.048,105.8
95.056,100.91
95.064,96.024
95.072,91.525
95.08,87.81
95.088,85.267
95.096,84.094
95.104,83.898
95.112,84.485
95.12,85.854
95.128,87.419
95.136,88.788
95.144,89.961
95.152,90.548
95.16,90.743
95.168,90.743
95.176,90.548
95.184,90.157
95.192,89.57
95.2,88.983
95.208,88.396
95.216,87.81
95.224,87.027
95.232,85.854
95.24,84.876
95.248,83.898
95.256,82.725
95.264,81.552
95.272,80.574
95.28,79.791
95.288,78.814
95.296,78.227
95.304,77.445
95.312,76.858
95.32,76.271
95.328,75.685
95.336,75.098
95.344,74.707
95.352,74.316
95.36,73.924
95.368,73.729
95.376,73.533
95.384,73.338
95.392,73.338
95.4,73.142
95.408,73.142
95.416,72.751
95.424,72.555
95.432,72.36
95.44,71.969
95.448,71.382
95.456,70.991
95.464,70.6
95.472,70.209
95.48,69.818
95.488,69.426
95.496,69.035
95.504,68.84
95.512,69.231
95.52,70.795
95.528,74.707
95.536,81.943
95.544,93.09
95.552,107.56
95.56,124.19
95.568,141
95.576,155.67
95.584,166.23
95.592,171.32
95.6,171.12
95.608,166.62
95.616,159.58
95.624,151.96
95.632,145.31
95.64,140.22
95.648,136.9
95.656,135.14
95.664,134.55
95.672,134.16
95.68,133.77
95.688,133.18
95.696,132.59
95.704,131.81
95.712,131.23
95.72,130.83
95.728,130.64
95.736,130.64
95.744,130.64
95.752,130.44
95.76,129.66
95.768,128.49
95.776,126.73
95.784,124.38
95.792,121.64
95.8,118.32
95.808,114.8
95.816,110.69
95.824,106.39
95.832,101.69
95.84,96.806
95.848,92.503
95.856,88.788
95.864,85.854
95.872,84.289
95.88,83.703
95.888,84.094
95.896,85.072
95.904,86.441
95.912,88.005
95.92,89.179
95.928,90.157
95.936,90.548
95.944,90.548
95.952,90.352
95.96,89.961
95.968,89.374
95.976,88.592
95.984,88.005
95.992,87.223
96,86.245
96.008,85.463
96.016,84.289
96.024,83.312
96.032,82.334
96.04,81.16
96.048,80.183
96.056,79.205
96.064,78.227
96.072,77.445
96.08,76.662
96.088,76.076
96.096,75.489
96.104,74.902
96.112,74.511
96.12,73.924
96.128,73.533
96.136,73.142
96.144,72.947
96.152,72.751
96.16,72.555
96.168,72.36
96.176,72.164
96.184,71.773
96.192,71.578
96.2,71.186
96.208,70.795
96.216,70.404
96.224,70.209
96.232,70.013
96.24,70.013
96.248,69.818
96.256,69.622
96.264,69.231
96.272,68.84
96.28,68.449
96.288,68.449
96.296,69.622
96.304,72.751
96.312,78.814
96.32,88.396
96.328,101.3
96.336,116.75
96.344,132.99
96.352,147.85
96.36,159.58
96.368,166.43
96.376,168.38
96.384,166.04
96.392,160.76
96.4,153.91
96.408,147.46
96.416,142.18
96.424,138.46
96.432,136.11
96.44,134.94
96.448,134.35
96.456,133.96
96.464,133.57
96.472,132.99
96.48,132.2
96.488,131.42
96.496,130.64
96.504,130.05
96.512,129.86
96.52,129.47
96.528,128.88
96.536,128.29
96.544,127.12
96.552,125.55
96.56,123.6
96.568,121.25
96.576,118.32
96.584,114.8
96.592,110.89
96.6,106.39
96.608,101.5
96.616,96.61
96.624,92.112
96.632,88.396
96.64,85.658
96.648,83.898
96.656,83.507
96.664,83.898
96.672,85.072
96.68,86.636
96.688,88.201
96.696,89.374
96.704,90.157
96.712,90.548
96.72,90.548
96.728,90.352
96.736,89.961
96.744,89.57
96.752,88.983
96.76,88.396
96.768,87.614
96.776,86.832
96.784,85.854
96.792,84.876
96.8,83.703
96.808,82.529
96.816,81.16
96.824,80.183
96.832,79.205
96.84,78.227
96.848,77.445
96.856,76.662
96.864,76.076
96.872,75.293
96.88,74.902
96.888,74.316
96.896,73.729
96.904,73.338
96.912,72.947
96.92,72.751
96.928,72.36
96.936,72.164
96.944,71.969
96.952,71.773
96.96,71.382
96.968,71.186
96.976,70.795
96.984,70.404
96.992,70.209
97,69.818
97.008,69.622
97.016,69.426
97.024,69.426
97.032,69.035
97.04,68.84
97.048,68.449
97.056,68.057
97.064,68.253
97.072,69.231
97.08,72.164
97.088,78.031
97.096,87.419
97.104,99.935
97.112,115.19
97.12,131.42
97.128,146.28
97.136,158.21
97.144,165.45
97.152,167.99
97.16,165.84
97.168,160.76
97.176,154.11
97.184,147.65
97.192,142.37
97.2,138.66
97.208,136.31
97.216,135.14
97.224,134.55
97.232,133.96
97.24,133.38
97.248,132.59
97.256,131.62
97.264,130.64
97.272,130.05
97.28,129.47
97.288,129.27
97.296,129.07
97.304,128.88
97.312,128.29
97.32,127.12
97.328,125.55
97.336,123.4
97.344,120.86
97.352,117.93
97.36,114.6
97.368,110.69
97.376,106.39
97.384,101.69
97.392,97.197
97.4,92.699
97.408,88.983
97.416,86.05
97.424,84.289
97.432,83.703
97.44,83.898
97.448,84.876
97.456,86.245
97.464,87.614
97.472,88.788
97.48,89.765
97.488,90.157
97.496,90.352
97.504,90.157
97.512,89.765
97.52,89.179
97.528,88.788
97.536,88.005
97.544,87.419
97.552,86.441
97.56,85.463
97.568,84.485
97.576,83.312
97.584,82.138
97.592,80.965
97.6,79.987
97.608,79.009
97.616,78.227
97.624,77.249
97.632,76.662
97.64,75.88
97.648,75.293
97.656,74.902
97.664,74.511
97.672,73.924
97.68,73.533
97.688,73.142
97.696,72.947
97.704,72.555
97.712,72.36
97.72,72.164
97.728,71.969
97.736,71.578
97.744,71.186
97.752,70.795
97.76,70.6
97.768,70.209
97.776,70.013
97.784,69.818
97.792,69.622
97.8,69.426
97.808,69.231
97.816,69.035
97.824,68.644
97.832,68.253
97.84,68.253
97.848,69.231
97.856,71.969
97.864,77.445
97.872,86.245
97.88,98.566
97.888,113.62
97.896,130.05
97.904,145.31
97.912,157.82
97.92,165.84
97.928,168.77
97.936,167.01
97.944,161.93
97.952,155.48
97.96,148.83
97.968,143.35
97.976,139.44
97.984,137.09
97.992,135.92
98,135.33
98.008,134.94
98.016,134.35
98.024,133.57
98.032,132.59
98.04,131.62
98.048,130.44
98.056,129.86
98.064,129.27
98.072,128.68
98.08,128.29
98.088,127.71
98.096,126.73
98.104,125.36
98.112,123.6
98.12,121.25
98.128,118.51
98.136,115.38
98.144,111.86
98.152,107.56
98.16,103.06
98.168,98.37
98.176,93.872
98.184,90.157
98.192,87.027
98.2,85.072
98.208,84.289
98.216,84.485
98.224,85.463
98.232,86.832
98.24,88.201
98.248,89.374
98.256,90.352
98.264,90.743
98.272,90.939
98.28,90.743
98.288,90.352
98.296,89.961
98.304,89.179
98.312,88.592
98.32,87.81
98.328,87.027
98.336,86.245
98.344,85.267
98.352,84.094
98.36,82.921
98.368,81.943
98.376,80.965
98.384,79.987
98.392,79.205
98.4,78.422
98.408,77.64
98.416,77.054
98.424,76.662
98.432,76.076
98.44,75.489
98.448,74.902
98.456,74.316
98.464,73.729
98.472,73.533
98.48,73.338
98.488,73.142
98.496,73.142
98.504,72.947
98.512,72.555
98.52,72.164
98.528,71.773
98.536,71.186
98.544,70.795
98.552,70.404
98.56,70.209
98.568,70.013
98.576,69.818
98.584,69.426
98.592,69.231
98.6,68.84
98.608,68.449
98.616,68.057
98.624,68.449
98.632,70.013
98.64,73.924
98.648,80.965
98.656,91.721
98.664,105.8
98.672,122.03
98.68,138.66
98.688,153.32
98.696,164.08
98.704,169.75
98.712,170.14
98.72,166.23
98.728,159.78
98.736,152.74
98.744,146.09
98.752,141.2
98.76,137.87
98.768,135.92
98.776,134.94
98.784,134.55
98.792,134.16
98.8,133.38
98.808,132.59
98.816,131.81
98.824,131.03
98.832,130.44
98.84,130.05
98.848,129.86
98.856,129.66
98.864,129.47
98.872,128.68
98.88,127.51
98.888,125.75
98.896,123.6
98.904,121.06
98.912,117.93
98.92,114.41
98.928,110.3
98.936,106
98.944,101.3
98.952,96.61
98.96,92.112
98.968,88.592
98.976,85.854
98.984,84.094
98.992,83.507
99,83.898
99.008,84.876
99.016,86.245
99.024,87.419
99.032,88.592
99.04,89.374
99.048,89.765
99.056,89.961
99.064,89.765
99.072,89.374
99.08,88.983
99.088,88.396
99.096,87.81
99.104,87.027
99.112,86.245
99.12,85.267
99.128,84.289
99.136,83.312
99.144,82.138
99.152,81.16
99.16,80.183
99.168,79.205
99.176,78.422
99.184,77.64
99.192,76.858
99.2,76.271
99.208,75.489
99.216,74.902
99.224,74.316
99.232,73.924
99.24,73.533
99.248,73.142
99.256,72.751
99.264,72.555
99.272,72.164
99.28,71.969
99.288,71.773
99.296,71.382
99.304,71.186
99.312,70.795
99.32,70.404
99.328,70.209
99.336,69.818
99.344,69.622
99.352,69.426
99.36,69.231
99.368,69.035
99.376,68.84
99.384,68.449
99.392,68.057
99.4,67.862
99.408,68.057
99.416,69.622
99.424,73.142
99.432,79.791
99.44,90.157
99.448,103.65
99.456,119.49
99.464,135.53
99.472,150
99.48,160.76
99.488,166.82
99.496,167.8
99.504,164.67
99.512,158.8
99.52,151.96
99.528,145.5
99.536,140.42
99.544,137.09
99.552,134.94
99.56,133.96
99.568,133.38
99.576,132.79
99.584,132.2
99.592,131.23
99.6,130.25
99.608,129.47
99.616,128.88
99.624,128.49
99.632,128.29
99.64,128.1
99.648,127.9
99.656,127.12
99.664,125.95
99.672,124.38
99.68,122.23
99.688,119.49
99.696,116.56
99.704,113.04
99.712,109.13
99.72,104.82
99.728,99.935
99.736,95.241
99.744,90.939
99.752,87.223
99.76,84.681
99.768,83.116
99.776,82.921
99.784,83.507
99.792,84.876
99.8,86.245
99.808,87.81
99.816,88.983
99.824,89.765
99.832,89.961
99.84,89.961
99.848,89.57
99.856,88.983
99.864,88.396
99.872,87.81
99.88,87.223
99.888,86.441
99.896,85.658
99.904,84.681
99.912,83.703
99.92,82.529
99.928,81.356
99.936,80.183
99.944,79.205
99.952,78.227
99.96,77.249
99.968,76.662
99.976,76.076
99.984,75.489
99.992,74.902
100,74.316
100.01,73.729
100.02,73.338
100.02,72.947
100.03,72.555
100.04,72.164
100.05,71.969
100.06,71.578
100.06,71.382
100.07,71.186
100.08,70.795
100.09,70.6
100.1,70.404
100.1,70.013
100.11,69.818
100.12,69.426
100.13,69.231
100.14,69.231
100.14,69.035
100.15,68.84
100.16,68.449
100.17,68.057
100.18,67.666
100.18,67.471
100.19,68.253
100.2,70.404
100.21,75.098
100.22,83.312
100.22,94.85
100.23,109.13
100.24,124.77
100.25,140.03
100.26,153.13
100.26,162.13
100.27,166.23
100.28,165.65
100.29,161.73
100.3,155.87
100.3,149.61
100.31,143.94
100.32,139.64
100.33,136.7
100.34,134.94
100.34,133.96
100.35,133.38
100.36,132.59
100.37,131.81
100.38,130.83
100.38,129.86
100.39,129.07
100.4,128.49
100.41,128.29
100.42,128.1
100.42,127.9
100.43,127.51
100.44,126.53
100.45,125.16
100.46,123.4
100.46,121.06
100.47,118.32
100.48,115.19
100.49,111.47
100.5,107.37
100.5,102.87
100.51,98.37
100.52,93.872
100.53,90.157
100.54,87.027
100.54,85.072
100.55,84.094
100.56,83.898
100.57,84.485
100.58,85.658
100.58,86.832
100.59,87.81
100.6,88.592
100.61,88.983
100.62,89.179
100.62,88.983
100.63,88.788
100.64,88.396
100.65,88.005
100.66,87.419
100.66,87.027
100.67,86.245
100.68,85.658
100.69,84.681
100.7,83.703
100.7,82.529
100.71,81.356
100.72,80.378
100.73,79.4
100.74,78.422
100.74,77.64
100.75,76.858
100.76,76.076
100.77,75.489
100.78,74.902
100.78,74.316
100.79,73.729
100.8,73.142
100.81,72.751
100.82,72.36
100.82,71.969
100.83,71.773
100.84,71.578
100.85,71.382
100.86,71.382
100.86,71.186
100.87,70.795
100.88,70.6
100.89,70.209
100.9,70.013
100.9,69.818
100.91,69.426
100.92,69.231
100.93,69.035
100.94,69.035
100.94,68.644
100.95,68.253
100.96,67.862
100.97,67.862
100.98,68.644
100.98,70.991
100.99,76.076
101,84.681
101.01,96.806
101.02,111.86
101.02,128.29
101.03,144.13
101.04,157.24
101.05,165.84
101.06,169.56
101.06,168.19
101.07,163.3
101.08,156.45
101.09,149.41
101.1,143.16
101.1,138.46
101.11,135.33
101.12,133.57
101.13,132.59
101.14,131.81
101.14,131.23
101.15,130.64
101.16,129.86
101.17,129.27
101.18,128.88
101.18,128.68
101.19,128.68
101.2,128.68
101.21,128.68
101.22,128.29
101.22,127.51
101.23,126.14
101.24,124.19
101.25,121.64
101.26,118.71
101.26,115.38
101.27,111.47
101.28,107.17
101.29,102.67
101.3,97.979
101.3,93.481
101.31,89.57
101.32,86.441
101.33,84.681
101.34,83.898
101.34,84.094
101.35,85.072
101.36,86.441
101.37,88.005
101.38,89.374
101.38,90.352
101.39,90.743
101.4,90.939
101.41,90.743
101.42,90.352
101.42,89.961
101.43,89.374
101.44,88.592
101.45,87.614
101.46,86.832
101.46,85.658
101.47,84.681
101.48,83.703
101.49,82.529
101.5,81.356
101.5,80.183
101.51,79.205
101.52,78.031
101.53,77.054
101.54,76.271
101.54,75.489
101.55,75.098
101.56,74.707
101.57,74.316
101.58,73.924
101.58,73.533
101.59,73.142
101.6,72.751
101.61,72.555
101.62,72.36
101.62,72.164
101.63,71.969
101.64,71.969
101.65,71.773
101.66,71.578
101.66,71.382
101.67,70.991
101.68,70.6
101.69,70.209
101.7,69.818
101.7,69.426
101.71,69.231
101.72,68.84
101.73,68.449
101.74,67.862
101.74,67.471
101.75,67.471
101.76,68.253
101.77,70.6
101.78,75.685
101.78,84.094
101.79,96.219
101.8,111.28
101.81,127.51
101.82,143.55
101.82,156.65
101.83,165.45
101.84,168.97
101.85,167.8
101.86,162.71
101.86,156.06
101.87,149.02
101.88,142.96
101.89,138.66
101.9,136.11
101.9,134.94
101.91,134.55
101.92,134.35
101.93,134.16
101.94,133.57
101.94,132.59
101.95,131.62
101.96,130.25
101.97,129.27
101.98,128.49
101.98,127.9
101.99,127.31
102,126.73
102.01,125.75
102.02,124.58
102.02,123.01
102.03,121.06
102.04,118.71
102.05,115.78
102.06,112.26
102.06,108.15
102.07,103.65
102.08,98.957
102.09,94.263
102.1,89.961
102.1,86.636
102.11,84.289
102.12,83.116
102.13,82.921
102.14,83.703
102.14,84.876
102.15,86.245
102.16,87.614
102.17,88.592
102.18,89.179
102.18,89.374
102.19,89.374
102.2,88.983
102.21,88.592
102.22,88.201
102.22,87.614
102.23,87.027
102.24,86.441
102.25,85.658
102.26,84.681
102.26,83.703
102.27,82.725
102.28,81.552
102.29,80.378
102.3,79.4
102.3,78.422
102.31,77.64
102.32,76.858
102.33,76.076
102.34,75.489
102.34,74.902
102.35,74.316
102.36,73.729
102.37,73.142
102.38,72.555
102.38,72.164
102.39,71.969
102.4,71.578
102.41,71.382
102.42,71.186
102.42,70.991
102.43,70.795
102.44,70.6
102.45,70.404
102.46,70.013
102.46,69.818
102.47,69.426
102.48,69.231
102.49,69.035
102.5,69.035
102.5,68.84
102.51,68.449
102.52,68.057
102.53,67.471
102.54,67.471
102.54,67.862
102.55,69.818
102.56,74.12
102.57,81.747
102.58,92.894
102.58,106.98
102.59,122.82
102.6,138.66
102.61,152.15
102.62,161.73
102.62,166.43
102.63,166.23
102.64,162.32
102.65,156.45
102.66,149.8
102.66,143.94
102.67,139.44
102.68,136.31
102.69,134.55
102.7,133.57
102.7,132.79
102.71,132.01
102.72,131.23
102.73,130.05
102.74,129.27
102.74,128.49
102.75,127.9
102.76,127.71
102.77,127.51
102.78,127.31
102.78,127.12
102.79,126.34
102.8,124.97
102.81,123.21
102.82,121.06
102.82,118.12
102.83,114.99
102.84,111.28
102.85,107.17
102.86,102.67
102.86,97.979
102.87,93.481
102.88,89.374
102.89,86.05
102.9,83.898
102.9,82.725
102.91,82.725
102.92,83.312
102.93,84.681
102.94,86.05
102.94,87.419
102.95,88.396
102.96,88.983
102.97,89.179
102.98,89.179
102.98,88.983
102.99,88.788
103,88.201
103.01,87.614
103.02,87.027
103.02,86.245
103.03,85.463
103.04,84.289
103.05,83.312
103.06,82.138
103.06,81.16
103.07,79.987
103.08,79.009
103.09,78.227
103.1,77.249
103.1,76.662
103.11,75.88
103.12,75.293
103.13,74.707
103.14,74.12
103.14,73.533
103.15,73.142
103.16,72.751
103.17,72.36
103.18,71.969
103.18,71.578
103.19,71.382
103.2,71.186
103.21,70.795
103.22,70.6
103.22,70.404
103.23,70.209
103.24,69.818
103.25,69.426
103.26,69.231
103.26,69.035
103.27,69.035
103.28,68.84
103.29,68.644
103.3,68.253
103.3,67.862
103.31,67.471
103.32,67.275
103.33,67.666
103.34,69.818
103.34,74.316
103.35,82.138
103.36,93.481
103.37,107.95
103.38,123.79
103.38,139.05
103.39,152.15
103.4,161.34
103.41,165.84
103.42,165.65
103.42,161.73
103.43,155.87
103.44,149.61
103.45,143.94
103.46,139.64
103.46,136.9
103.47,135.33
103.48,134.55
103.49,133.77
103.5,133.18
103.5,132.2
103.51,131.23
103.52,130.05
103.53,128.88
103.54,128.1
103.54,127.51
103.55,127.12
103.56,126.73
103.57,126.34
103.58,125.55
103.58,124.19
103.59,122.62
103.6,120.47
103.61,117.93
103.62,114.8
103.62,111.08
103.63,107.17
103.64,102.67
103.65,97.979
103.66,93.677
103.66,89.765
103.67,86.636
103.68,84.681
103.69,83.703
103.7,83.898
103.7,84.681
103.71,85.854
103.72,87.027
103.73,88.201
103.74,88.983
103.74,89.374
103.75,89.57
103.76,89.374
103.77,88.983
103.78,88.396
103.78,87.81
103.79,87.419
103.8,86.832
103.81,86.05
103.82,85.463
103.82,84.485
103.83,83.507
103.84,82.529
103.85,81.356
103.86,80.183
103.86,79.205
103.87,78.227
103.88,77.445
103.89,76.662
103.9,76.076
103.9,75.293
103.91,74.707
103.92,74.12
103.93,73.729
103.94,73.338
103.94,72.751
103.95,72.555
103.96,72.164
103.97,71.969
103.98,71.773
103.98,71.773
103.99,71.578
104,71.382
104.01,71.186
104.02,70.795
104.02,70.6
104.03,70.404
104.04,70.209
104.05,70.013
104.06,69.818
104.06,69.622
104.07,69.231
104.08,68.84
104.09,68.449
104.1,68.057
104.1,68.057
104.11,69.035
104.12,72.164
104.13,78.227
104.14,87.81
104.14,101.11
104.15,116.75
104.16,133.38
104.17,148.63
104.18,160.56
104.18,167.6
104.19,169.56
104.2,166.82
104.21,161.15
104.22,154.11
104.22,147.26
104.23,141.59
104.24,137.48
104.25,135.14
104.26,133.77
104.26,133.18
104.27,132.79
104.28,132.2
104.29,131.62
104.3,130.83
104.3,130.25
104.31,129.86
104.32,129.66
104.33,129.47
104.34,129.27
104.34,128.88
104.35,128.29
104.36,126.92
104.37,125.16
104.38,123.01
104.38,120.27
104.39,117.34
104.4,113.82
104.41,110.1
104.42,105.8
104.42,101.5
104.43,97.001
104.44,92.699
104.45,88.983
104.46,85.854
104.46,84.289
104.47,83.703
104.48,84.094
104.49,85.267
104.5,86.636
104.5,88.005
104.51,89.179
104.52,89.765
104.53,90.157
104.54,89.961
104.54,89.765
104.55,89.374
104.56,88.983
104.57,88.396
104.58,87.81
104.58,87.223
104.59,86.245
104.6,85.267
104.61,84.289
104.62,82.921
104.62,81.747
104.63,80.769
104.64,79.791
104.65,78.814
104.66,78.031
104.66,77.249
104.67,76.662
104.68,76.076
104.69,75.489
104.7,74.902
104.7,74.511
104.71,73.924
104.72,73.533
104.73,73.142
104.74,72.751
104.74,72.555
104.75,72.36
104.76,72.164
104.77,71.969
104.78,71.773
104.78,71.578
104.79,71.186
104.8,70.795
104.81,70.404
104.82,70.013
104.82,69.622
104.83,69.426
104.84,69.231
104.85,69.035
104.86,68.644
104.86,68.253
104.87,67.862
104.88,67.862
104.89,68.449
104.9,70.6
104.9,75.685
104.91,83.898
104.92,95.828
104.93,110.69
104.94,127.12
104.94,142.76
104.95,155.87
104.96,164.67
104.97,168.38
104.98,167.41
104.98,162.52
104.99,156.06
105,149.22
105.01,143.35
105.02,139.05
105.02,136.31
105.03,134.75
105.04,133.96
105.05,133.38
105.06,132.79
105.06,131.81
105.07,130.83
105.08,129.86
105.09,129.07
105.1,128.68
105.1,128.49
105.11,128.49
105.12,128.29
105.13,128.1
105.14,127.31
105.14,125.95
105.15,124.19
105.16,121.84
105.17,119.1
105.18,115.78
105.18,112.06
105.19,107.95
105.2,103.46
105.21,98.761
105.22,94.263
105.22,90.157
105.23,86.832
105.24,84.485
105.25,83.312
105.26,83.116
105.26,83.898
105.27,85.072
105.28,86.245
105.29,87.614
105.3,88.592
105.3,89.179
105.31,89.57
105.32,89.374
105.33,89.179
105.34,88.788
105.34,88.396
105.35,87.81
105.36,87.223
105.37,86.441
105.38,85.658
105.38,84.681
105.39,83.703
105.4,82.529
105.41,81.356
105.42,80.378
105.42,79.4
105.43,78.227
105.44,77.445
105.45,76.662
105.46,76.076
105.46,75.489
105.47,74.902
105.48,74.316
105.49,73.729
105.5,73.338
105.5,72.947
105.51,72.555
105.52,72.164
105.53,71.969
105.54,71.773
105.54,71.578
105.55,71.186
105.56,70.991
105.57,70.6
105.58,70.404
105.58,70.013
105.59,69.622
105.6,69.426
105.61,69.231
105.62,69.035
105.62,68.84
105.63,68.644
105.64,68.253
105.65,67.666
105.66,67.471
105.66,68.057
105.67,69.818
105.68,73.924
105.69,81.16
105.7,91.917
105.7,105.8
105.71,121.45
105.72,137.09
105.73,150.78
105.74,160.76
105.74,165.84
105.75,166.23
105.76,162.71
105.77,156.84
105.78,150.59
105.78,144.72
105.79,140.22
105.8,137.48
105.81,135.72
105.82,134.94
105.82,134.35
105.83,133.57
105.84,132.79
105.85,131.42
105.86,130.25
105.86,128.88
105.87,128.1
105.88,127.31
105.89,126.92
105.9,126.53
105.9,126.14
105.91,125.36
105.92,124.38
105.93,123.01
105.94,121.06
105.94,118.51
105.95,115.58
105.96,112.06
105.97,107.95
105.98,103.46
105.98,98.761
105.99,94.068
106,89.961
106.01,86.636
106.02,84.289
106.02,83.116
106.03,83.116
106.04,83.703
106.05,85.072
106.06,86.441
106.06,87.614
106.07,88.592
106.08,89.179
106.09,89.374
106.1,89.179
106.1,88.983
106.11,88.592
106.12,88.005
106.13,87.419
106.14,87.027
106.14,86.245
106.15,85.463
106.16,84.485
106.17,83.507
106.18,82.334
106.18,81.16
106.19,80.183
106.2,79.205
106.21,78.227
106.22,77.445
106.22,76.662
106.23,76.076
106.24,75.489
106.25,74.902
106.26,74.12
106.26,73.533
106.27,73.142
106.28,72.751
106.29,72.36
106.3,71.969
106.3,71.773
106.31,71.578
106.32,71.186
106.33,70.991
106.34,70.6
106.34,70.404
106.35,70.013
106.36,69.622
106.37,69.426
106.38,69.231
106.38,69.035
106.39,69.035
106.4,68.84
106.41,68.449
106.42,68.253
106.42,67.862
106.43,67.471
106.44,67.666
106.45,69.035
106.46,72.36
106.46,78.618
106.47,88.396
106.48,101.5
106.49,116.75
106.5,132.59
106.5,146.87
106.51,158.02
106.52,164.67
106.53,166.43
106.54,163.89
106.54,158.61
106.55,151.96
106.56,145.7
106.57,140.42
106.58,136.7
106.58,134.16
106.59,132.79
106.6,131.81
106.61,131.23
106.62,130.64
106.62,130.05
106.63,129.47
106.64,128.88
106.65,128.68
106.66,128.49
106.66,128.49
106.67,128.29
